Unnamed: 0,spectral_complexity_mean,silence_rate_20dB_mean,erb_bands_mean_0,erb_bands_var_0,erb_bands_mean_1,erb_bands_var_1,erb_bands_mean_2,erb_bands_var_2,erb_bands_mean_3,erb_bands_var_3,erb_bands_mean_4,erb_bands_var_4,erb_bands_mean_5,erb_bands_var_5,erb_bands_mean_6,erb_bands_var_6,erb_bands_mean_7,erb_bands_var_7,erb_bands_mean_8,erb_bands_var_8,erb_bands_mean_9,erb_bands_var_9,erb_bands_mean_10,erb_bands_var_10,erb_bands_mean_11,erb_bands_var_11,erb_bands_mean_12,erb_bands_var_12,erb_bands_mean_13,erb_bands_var_13,erb_bands_mean_14,erb_bands_var_14,erb_bands_mean_15,erb_bands_var_15,erb_bands_mean_16,erb_bands_var_16,erb_bands_mean_17,erb_bands_var_17,average_loudness,pitch_mean,spectral_kurtosis_mean,barkbands_kurtosis_mean,scvalleys_mean_0,scvalleys_var_0,scvalleys_mean_1,scvalleys_var_1,scvalleys_mean_2,scvalleys_var_2,scvalleys_mean_3,scvalleys_var_3,scvalleys_mean_4,scvalleys_var_4,scvalleys_mean_5,scvalleys_var_5,spectral_spread_mean,spectral_rms_mean,dissonance_mean,spectral_energyband_high_mean,spectral_skewness_mean,spectral_flux_mean,silence_rate_30dB_mean,spectral_contrast_mean_0,spectral_contrast_var_0,spectral_contrast_mean_1,spectral_contrast_var_1,spectral_contrast_mean_2,spectral_contrast_var_2,spectral_contrast_mean_3,spectral_contrast_var_3,spectral_contrast_mean_4,spectral_contrast_var_4,spectral_contrast_mean_5,spectral_contrast_var_5,spectral_energyband_middle_high_mean,barkbands_spread_mean,spectral_centroid_mean,pitch_salience_mean,silence_rate_60dB_mean,spectral_entropy_mean,spectral_rolloff_mean,barkbands_mean_0,barkbands_var_0,barkbands_mean_1,barkbands_var_1,barkbands_mean_2,barkbands_var_2,barkbands_mean_3,barkbands_var_3,barkbands_mean_4,barkbands_var_4,barkbands_mean_5,barkbands_var_5,barkbands_mean_6,barkbands_var_6,barkbands_mean_7,barkbands_var_7,barkbands_mean_8,barkbands_var_8,barkbands_mean_9,barkbands_var_9,barkbands_mean_10,barkbands_var_10,barkbands_mean_11,barkbands_var_11,barkbands_mean_12,barkbands_var_12,barkbands_mean_13,barkbands_var_13,barkbands_mean_14,barkbands_var_14,barkbands_mean_15,barkbands_var_15,barkbands_mean_16,barkbands_var_16,barkbands_mean_17,barkbands_var_17,barkbands_mean_18,barkbands_var_18,barkbands_mean_19,barkbands_var_19,barkbands_mean_20,barkbands_var_20,barkbands_mean_21,barkbands_var_21,barkbands_mean_22,barkbands_var_22,barkbands_mean_23,barkbands_var_23,barkbands_mean_24,barkbands_var_24,barkbands_mean_25,barkbands_var_25,barkbands_mean_26,barkbands_var_26,spectral_energyband_low_mean,barkbands_skewness_mean,pitch_instantaneous_confidence_mean,spectral_energyband_middle_low_mean,spectral_strongpeak_mean,hfc_mean,mfcc_mean_0,mfcc_var_0,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,spectral_energy_mean,spectral_flatness_db_mean,frequency_bands_mean_0,frequency_bands_var_0,frequency_bands_mean_1,frequency_bands_var_1,frequency_bands_mean_2,frequency_bands_var_2,frequency_bands_mean_3,frequency_bands_var_3,frequency_bands_mean_4,frequency_bands_var_4,frequency_bands_mean_5,frequency_bands_var_5,frequency_bands_mean_6,frequency_bands_var_6,frequency_bands_mean_7,frequency_bands_var_7,frequency_bands_mean_8,frequency_bands_var_8,frequency_bands_mean_9,frequency_bands_var_9,frequency_bands_mean_10,frequency_bands_var_10,frequency_bands_mean_11,frequency_bands_var_11,frequency_bands_mean_12,frequency_bands_var_12,frequency_bands_mean_13,frequency_bands_var_13,frequency_bands_mean_14,frequency_bands_var_14,frequency_bands_mean_15,frequency_bands_var_15,frequency_bands_mean_16,frequency_bands_var_16,frequency_bands_mean_17,frequency_bands_var_17,frequency_bands_mean_18,frequency_bands_var_18,frequency_bands_mean_19,frequency_bands_var_19,frequency_bands_mean_20,frequency_bands_var_20,frequency_bands_mean_21,frequency_bands_var_21,frequency_bands_mean_22,frequency_bands_var_22,frequency_bands_mean_23,frequency_bands_var_23,frequency_bands_mean_24,frequency_bands_var_24,frequency_bands_mean_25,frequency_bands_var_25,frequency_bands_mean_26,frequency_bands_var_26,frequency_bands_mean_27,frequency_bands_var_27,zerocrossingrate_mean,gfcc_mean_0,gfcc_var_0,gfcc_mean_1,gfcc_var_1,gfcc_mean_2,gfcc_var_2,gfcc_mean_3,gfcc_var_3,gfcc_mean_4,gfcc_var_4,gfcc_mean_5,gfcc_var_5,gfcc_mean_6,gfcc_var_6,gfcc_mean_7,gfcc_var_7,gfcc_mean_8,gfcc_var_8,gfcc_mean_9,gfcc_var_9,gfcc_mean_10,gfcc_var_10,gfcc_mean_11,gfcc_var_11,gfcc_mean_12,gfcc_var_12,spectral_decrease_mean,spectral_crest_mean,inharmonicity_mean,duration,temporal_spread_mean,tc_to_total,pitch_centroid_mean,pitch_min_to_total,temporal_skewness_mean,strongdecay,temporal_decrease_mean,effective_duration_mean,der_av_after_max_mean,pitch_max_to_total,temporal_kurtosis_mean,logattacktime_mean,flatness_mean,tristimulus_mean_0,tristimulus_var_0,tristimulus_mean_1,tristimulus_var_1,tristimulus_mean_2,tristimulus_var_2,max_der_before_max_mean,temporal_centroid_mean,pitch_after_max_to_before_max_energy_ratio,max_to_total,instrument,category,brightness,depth,hardness,roughness
102780__mhc__acoustic-closed-hihat1.wav,8.97560977936,1.0,0.000258777028648,1.03391744233e-06,0.0138903521001,0.00351427565329,0.0968743264675,0.0600803494453,2.49887871742,37.0583877563,4.41221189499,174.759994507,4.92547035217,121.457855225,8.0643825531,313.732299805,4.12878608704,84.1846923828,3.05320191383,63.108581543,10.5005235672,965.008361816,4.41573429108,121.197090149,5.55209350586,167.632797241,8.69791793823,513.762939453,9.00736999512,508.325592041,33.8428077698,9454.953125,23.8644599915,3569.96313477,30.4260616302,7238.50146484,25.8501625061,5967.5078125,0.000494793988764,513.942810059,-0.335638701916,0.688886702061,-15.6070556641,98.4179763794,-15.1004457474,103.690704346,-15.6086206436,91.4321746826,-15.7059726715,90.2371902466,-15.8852481842,88.6283721924,-16.0496864319,86.603767395,28858712.0,0.0015732308384,0.48119828105,0.00734229991212,0.471983551979,0.0379883274436,0.951219499111,-0.824623465538,0.0166098009795,-0.873316049576,0.00678556412458,-0.881549656391,0.0060811592266,-0.882447481155,0.00542006548494,-0.869579851627,0.00694801751524,-0.87610989809,0.00547887757421,0.0016844276106,39.577835083,6604.23388672,0.737571954727,0.780487775803,9.31487464905,12053.8662109,6.44335295874e-06,5.80652081972e-10,3.23275926348e-05,1.25732109169e-08,3.25276450894e-05,1.91338287436e-08,2.54541700997e-05,4.12595824173e-09,0.000561196240596,1.8596007294e-06,0.000458862807136,1.94084032046e-06,0.000430367217632,1.11085171284e-06,0.000301879656035,4.17878311509e-07,0.000252153724432,2.93992115985e-07,0.00012842239812,7.56602815954e-08,0.000102305762994,1.15163224734e-07,9.0843779617e-05,4.8236397987e-08,0.000245848204941,5.32705428213e-07,8.82181702764e-05,6.7982924179e-08,0.000114598864457,8.65999467692e-08,9.95051595964e-05,6.00866769673e-08,9.42629267229e-05,5.6976642071e-08,0.000274672114756,4.7984150342e-07,0.000258484709775,3.64814724207e-07,0.000593931821641,2.95268750961e-06,0.000707166676875,3.11837629852e-06,0.000718938070349,3.5302514334e-06,0.000961926358286,7.57486122893e-06,0.00101066182833,8.91230956768e-06,0.00141735654324,1.77087913471e-05,0.00176714465488,2.59400148934e-05,0.000365925283404,1.08444817215e-06,8.05466115708e-05,-0.733269691467,0.23336045444,0.00206326995976,0.166084527969,74.9492797852,-905.763549805,57276.7851562,25.9957427979,831.344421387,7.18743991852,58.3255233765,8.72208499908,149.921051025,-12.4356613159,151.695922852,-2.93353557587,76.0552978516,-5.97529315948,65.0785369873,-7.6137137413,73.2929992676,-6.2260260582,44.8903541565,0.0713280439377,27.7747116089,-1.5022187233,29.2579612732,-0.370893210173,19.8958358765,-1.57619011402,14.1682043076,0.0111574763432,0.0660106614232,6.44335295874e-06,5.80652081972e-10,3.23275926348e-05,1.25732109169e-08,3.25276450894e-05,1.91338287436e-08,2.54541700997e-05,4.12595824173e-09,0.000561196240596,1.8596007294e-06,0.000458862807136,1.94084032046e-06,0.000430367217632,1.11085171284e-06,0.000301879656035,4.17878311509e-07,0.000252153724432,2.93992115985e-07,0.00012842239812,7.56602815954e-08,0.000102305762994,1.15163224734e-07,9.0843779617e-05,4.8236397987e-08,0.000245848204941,5.32705428213e-07,8.82181702764e-05,6.7982924179e-08,0.000114598864457,8.65999467692e-08,9.95051595964e-05,6.00866769673e-08,9.42629267229e-05,5.6976642071e-08,0.000274672114756,4.7984150342e-07,0.000258484709775,3.64814724207e-07,0.000593931821641,2.95268750961e-06,0.000707166676875,3.11837629852e-06,0.000718938070349,3.5302514334e-06,0.000961926358286,7.57486122893e-06,0.00101066182833,8.91230956768e-06,0.00141735654324,1.77087913471e-05,0.00176714465488,2.59400148934e-05,0.000365925283404,1.08444817215e-06,1.60511372087e-05,5.06952169133e-09,0.323968648911,-350.901641846,132367.03125,-38.5766296387,1227.52429199,-23.1390304565,431.020629883,-23.8598861694,512.662231445,-20.3873519897,336.484558105,-8.80378341675,89.6140365601,-9.28485584259,82.8403091431,-1.25776565075,19.4415187836,-3.31967759132,14.980050087,-3.31446623802,18.4785499573,-0.716341495514,12.5930995941,2.50217795372,20.9787464142,-0.632407486439,7.87660455704,-1.1550316259e-09,5.61277198792,0.0818038508296,0.914376437664,0.0779050588608,0.46567928791,0.553925871849,0.780487775803,0.195034325123,65.0292739868,-0.085551969707,0.911337852478,-1.42088201756e-05,0.56097561121,-1.1369767189,-1.4359972477,1.50658261776,0.317828267813,0.0530000776052,0.42721042037,0.0455947220325,0.22780290246,0.0355528220534,0.00130918622017,0.465677857399,1.79047846794,0.0947326645255,closedhh,acoustic,0.219398889548,0.0770127600046,0.33162260146,0.265792271465
102781__mhc__acoustic-closed-hihat2.wav,10.4411764145,1.0,0.000854664598592,1.33022251703e-06,0.0201577246189,0.000946879910771,0.108129486442,0.047483291477,5.35603904724,161.175964355,2.17852640152,22.3201370239,5.82955217361,115.161247253,15.9811935425,1551.42651367,21.2104206085,3291.58691406,4.18761873245,76.6107635498,10.5767793655,638.339477539,7.27695131302,384.690032959,11.5514192581,1068.47619629,10.5092554092,785.758361816,15.1590881348,1258.05639648,21.0782661438,2347.07202148,35.2346153259,9584.75683594,46.4043235779,16968.3574219,30.806180954,7789.0,0.000952311500441,584.293395996,0.0694886520505,1.21802806854,-14.0635271072,98.8893280029,-13.9968976974,98.9101867676,-14.3564767838,92.7253723145,-14.5613965988,89.5571136475,-14.7975769043,87.5872421265,-15.0383815765,84.535949707,28488364.0,0.00191241980065,0.474416285753,0.00883946195245,0.643701255322,0.0470048561692,0.941176474094,-0.80405831337,0.0206502135843,-0.841416478157,0.00999404769391,-0.85354077816,0.00953224766999,-0.871161460876,0.00585847813636,-0.875227749348,0.00496043171734,-0.865082263947,0.00537245953456,0.00283509632573,39.2291946411,5696.81640625,0.700844943523,0.705882370472,9.1942691803,10459.4375,1.54965910042e-05,5.17810350154e-10,0.000110348846647,2.0733351036e-08,2.64526388492e-05,6.59255849911e-09,3.45704866049e-05,4.62323557215e-09,0.00125255715102,8.60936142999e-06,0.000241115878453,2.49687502674e-07,0.000352650997229,5.29179089881e-07,0.000351009861333,9.00438294593e-07,0.000692683795933,3.31923524755e-06,0.000641144462861,3.08382504954e-06,9.30486276047e-05,4.40755805187e-08,0.000157691698405,1.15131690848e-07,0.000229576296988,3.05288125446e-07,0.000175319510163,2.37260223912e-07,0.000277155573713,9.52821096689e-07,0.000218773740926,3.48896691094e-07,0.000141754528158,1.52719849211e-07,0.000377530988771,1.16343824175e-06,0.000413071655203,7.66887751524e-07,0.00039347022539,8.41733935886e-07,0.000924148131162,6.51478057989e-06,0.00103948579635,8.727547538e-06,0.00134316948242,1.39245667015e-05,0.00123439857271,1.43722245411e-05,0.0013801677851,1.86425986612e-05,0.00239060726017,6.26870023552e-05,0.000310307950713,8.05856700481e-07,0.000160772775416,-0.287051975727,0.226374849677,0.00315215601586,0.714405238628,91.2569274902,-869.056274414,59341.8554688,39.5965270996,1511.51647949,11.0503635406,104.959922791,9.44293212891,172.22996521,-10.9351358414,95.2360229492,2.28641700745,61.0221595764,-4.28130817413,29.2492752075,-0.816305160522,19.3536987305,-1.32800734043,31.3763141632,4.03881025314,21.575428009,0.37067553401,14.6399364471,-0.387807011604,24.0050106049,-2.80051088333,17.9743404388,0.0148226991296,0.0655486732721,1.54965910042e-05,5.17810350154e-10,0.000110348846647,2.0733351036e-08,2.64526388492e-05,6.59255849911e-09,3.45704866049e-05,4.62323557215e-09,0.00125255715102,8.60936142999e-06,0.000241115878453,2.49687502674e-07,0.000352650997229,5.29179089881e-07,0.000351009861333,9.00438294593e-07,0.000692683795933,3.31923524755e-06,0.000641144462861,3.08382504954e-06,9.30486276047e-05,4.40755805187e-08,0.000157691698405,1.15131690848e-07,0.000229576296988,3.05288125446e-07,0.000175319510163,2.37260223912e-07,0.000277155573713,9.52821096689e-07,0.000218773740926,3.48896691094e-07,0.000141754528158,1.52719849211e-07,0.000377530988771,1.16343824175e-06,0.000413071655203,7.66887751524e-07,0.00039347022539,8.41733935886e-07,0.000924148131162,6.51478057989e-06,0.00103948579635,8.727547538e-06,0.00134316948242,1.39245667015e-05,0.00123439857271,1.43722245411e-05,0.0013801677851,1.86425986612e-05,0.00239060726017,6.26870023552e-05,0.000310307950713,8.05856700481e-07,4.99886436955e-06,2.0033524839e-10,0.278119266033,-294.085723877,132129.96875,-31.0121574402,849.69354248,-22.9225730896,334.702392578,-23.9583091736,359.800506592,-15.7644119263,149.721298218,-5.30572032928,31.946346283,-6.63488864899,35.7682037354,-1.42821884155,26.2040328979,-5.44095468521,35.4146652222,-1.00662326813,14.1584100723,0.720818161964,15.0205898285,2.49209594727,18.0943183899,-1.55642974377,10.10343647,-1.7342421943e-09,6.5860543251,0.065991923213,0.751405894756,0.0773091092706,0.478192210197,0.537044942379,0.558823525906,0.155980348587,71.7364273071,-0.0608409643173,0.746757388115,-1.41160589919e-05,0.0,-1.15542840958,-1.5039305687,1.39789533615,0.376722246408,0.0585936680436,0.439288675785,0.0504224970937,0.14514182508,0.0180623829365,0.00146863702685,0.47819212079,2.16083550453,0.099133901298,closedhh,acoustic,0.216922366029,0.114287779246,0.341085429777,0.23229407089
132415__sajmund__hi-hat-hit.wav,1.15909087658,1.0,0.000659371784423,2.88023352368e-06,0.00308322813362,0.000274416728644,0.0904884189367,0.254701495171,0.785021185875,17.5661029816,1.18254566193,46.6802406311,0.570791125298,7.42830514908,0.331412881613,1.74995267391,0.45051574707,3.5276222229,0.178717300296,0.410871714354,0.141871467233,0.266942769289,0.199027955532,0.516614854336,0.308381289244,1.29496157169,0.311168223619,1.69301068783,3.60089635849,374.727722168,4.01054239273,358.728668213,1.98757433891,65.8545379639,3.08054113388,181.637954712,2.49983382225,88.2968444824,1.1649112821e-05,977.224243164,0.419730007648,35.6746864319,-8.9019947052,2.09151172638,-10.2461462021,3.96143126488,-10.9493846893,3.80068302155,-11.3148384094,3.85732245445,-11.5418262482,4.74774456024,-11.8235015869,5.99262523651,32266712.0,0.000568646064494,0.463307082653,0.00201577600092,1.03926074505,0.0177286155522,1.0,-0.775006115437,0.00339513202198,-0.831541001797,0.00201975903474,-0.878277361393,0.00130424171221,-0.891916632652,0.00098717410583,-0.877904951572,0.00230441824533,-0.889521360397,0.00126204092521,0.000162517753779,31.5061397552,1624.98425293,0.438532799482,0.909090936184,8.1010017395,3257.875,5.59116379009e-05,1.8421912884e-08,2.18882505578e-05,5.82354386935e-09,8.17807085696e-06,2.53308707343e-09,3.21927727782e-05,3.29123501785e-08,0.000207345481613,1.17068782401e-06,0.000150768333697,6.83890220898e-07,4.03484009439e-05,3.8247261358e-08,2.87610855594e-05,1.38711291342e-08,1.09651346065e-05,2.00217131763e-09,1.37204242492e-05,3.12831449634e-09,3.34675132763e-06,1.4956082206e-10,4.94430469189e-06,3.21627613431e-10,2.67709788204e-06,1.03536290652e-10,5.43177884538e-06,3.74526659686e-10,2.6971083571e-06,9.90363624442e-11,5.81180802328e-06,4.53687948321e-10,4.67548852612e-06,3.02478819769e-10,1.15909460874e-05,2.58315702162e-09,9.87851090031e-05,2.77170926211e-07,5.94352568442e-05,8.47644585633e-08,6.66882478981e-05,6.64021442276e-08,7.84017611295e-05,1.0760751934e-07,9.74510621745e-05,1.75225110866e-07,0.000129755484522,2.45266562615e-07,0.00025352157536,1.04795299194e-06,0.000736507237889,1.23442287077e-05,0.000618824618869,7.22464028513e-06,7.0203874202e-05,3.90657353401,0.316509634256,0.000474665284855,0.578689038754,27.3857250214,-1018.27142334,23438.5605469,38.8018264771,262.962036133,34.7798843384,132.677093506,26.0265426636,60.1693458557,12.9587125778,122.827888489,8.99279880524,83.342880249,6.90761566162,41.7114830017,-0.725217401981,71.4889755249,-0.679158806801,26.7083911896,0.0196332931519,15.4207496643,-2.64261865616,20.9538593292,0.0847984626889,27.7255840302,1.03397023678,22.231672287,0.00275794602931,0.168772801757,5.59116379009e-05,1.8421912884e-08,2.18882505578e-05,5.82354386935e-09,8.17807085696e-06,2.53308707343e-09,3.21927727782e-05,3.29123501785e-08,0.000207345481613,1.17068782401e-06,0.000150768333697,6.83890220898e-07,4.03484009439e-05,3.8247261358e-08,2.87610855594e-05,1.38711291342e-08,1.09651346065e-05,2.00217131763e-09,1.37204242492e-05,3.12831449634e-09,3.34675132763e-06,1.4956082206e-10,4.94430469189e-06,3.21627613431e-10,2.67709788204e-06,1.03536290652e-10,5.43177884538e-06,3.74526659686e-10,2.6971083571e-06,9.90363624442e-11,5.81180802328e-06,4.53687948321e-10,4.67548852612e-06,3.02478819769e-10,1.15909460874e-05,2.58315702162e-09,9.87851090031e-05,2.77170926211e-07,5.94352568442e-05,8.47644585633e-08,6.66882478981e-05,6.64021442276e-08,7.84017611295e-05,1.0760751934e-07,9.74510621745e-05,1.75225110866e-07,0.000129755484522,2.45266562615e-07,0.00025352157536,1.04795299194e-06,0.000736507237889,1.23442287077e-05,0.000618824618869,7.22464028513e-06,7.32243370294e-06,9.46851375083e-10,0.103626601398,-283.354827881,21023.2578125,-12.2892885208,878.561096191,-7.88040494919,73.0501098633,-13.3647089005,124.72543335,-21.1255168915,55.8743247986,-10.7567510605,27.5407276154,-9.745429039,15.8227396011,-2.54093647003,21.2974510193,1.65248453617,25.609495163,2.87806463242,17.0818004608,5.89077329636,35.9934844971,-0.0581433996558,19.1229839325,-1.42314422131,19.0228443146,-7.25926055378e-11,14.3838033676,0.0200711619109,0.979161024094,0.0793635398149,0.455119341612,0.230198666453,0.363636374474,0.218902945518,38.1446990967,-0.0647816509008,0.975827693939,-1.47668297359e-05,0.0681818202138,-1.13086116314,-1.62077462673,1.59570753574,0.662588238716,0.0625964775681,0.221311673522,0.0314740277827,0.103820942342,0.024738676846,0.000986147671938,0.455118000507,3.76293802261,0.0511104427278,closedhh,acoustic,0.705626459551,0.0781318702851,0.74312746889,0.0491227196499
13246__ianhall__hihat-closed.wav,3.27777767181,1.0,3.74868541257e-05,8.66115534848e-09,0.00183378823567,1.0839137758e-05,0.0304569043219,0.00401352299377,0.183025240898,0.173319920897,0.381106317043,0.563623666763,0.298167914152,0.311515748501,0.553221106529,2.63317584991,1.04834568501,9.36526870728,0.217828437686,0.175607934594,0.544429838657,1.59041798115,0.828184306622,5.22021389008,1.42561733723,9.65400695801,2.04795765877,24.7290344238,4.66695594788,126.379608154,18.5944576263,1967.05810547,6.89239645004,247.64414978,7.02708911896,303.574005127,10.8515510559,677.98840332,0.0019983490929,4164.04736328,-0.297094136477,7.61407804489,-9.55230426788,5.36072540283,-9.52866840363,6.17293214798,-10.151268959,6.08001041412,-10.4319076538,6.68099737167,-10.4516620636,8.01768875122,-10.6174087524,10.1846961975,23901762.0,0.00226353760809,0.472735404968,0.0212899856269,0.204301148653,0.0694717392325,0.888888895512,-0.830686569214,0.00218546204269,-0.823487520218,0.00132970907725,-0.859426677227,0.00267811585218,-0.866472005844,0.00173435569741,-0.842095375061,0.00286398106255,-0.843058466911,0.00402545742691,0.000452823995147,43.0546112061,6434.05761719,0.641094565392,0.722222208977,9.0636100769,9916.04003906,2.51559299613e-06,3.58348038743e-11,4.42691134594e-06,7.29560578616e-11,5.73931356485e-06,1.3534272314e-10,9.9833787317e-06,4.44787373599e-10,5.1868330047e-05,1.36072868528e-08,6.83706603013e-05,1.55624988452e-08,1.73646913026e-05,1.2438461372e-09,1.84388482012e-05,2.21400497935e-09,6.26880500931e-05,4.5052679809e-08,3.3519572753e-05,9.98586990875e-09,6.54152154311e-06,2.17573362105e-10,4.82929590362e-06,9.45536496322e-11,1.13858241093e-05,7.16641634924e-10,2.00491267606e-05,3.33790906026e-09,2.23206225201e-05,2.57226062672e-09,2.95095996989e-05,4.06500832995e-09,3.26009758282e-05,5.75121950064e-09,0.000117084942758,8.22965091629e-08,8.12695070636e-05,3.84199019265e-08,0.000345137086697,6.45562636237e-07,0.000289787887596,4.64003989009e-07,0.000209180507227,2.64250672899e-07,0.000236410807702,3.19981694474e-07,0.000849729345646,4.71591329188e-06,0.00540834479034,0.000172671949258,0.0119824288413,0.000753177737352,0.00208185520023,2.41257621383e-05,1.93343948922e-05,-1.2744191885,0.309352070093,0.00024982157629,4.33570671082,270.468048096,-941.553039551,42416.2578125,7.40207481384,356.27822876,18.1595554352,206.33442688,7.59234714508,41.8740081787,-2.21177816391,48.6869850159,-10.562702179,84.7979431152,-4.41539001465,33.8911895752,-10.3855657578,66.5922088623,-3.14408540726,39.2696151733,-4.33439254761,25.5208435059,-4.36577367783,22.3501758575,-5.36255836487,32.6456413269,-2.14428305626,21.9631061554,0.0220049545169,0.0996958315372,2.51559299613e-06,3.58348038743e-11,4.42691134594e-06,7.29560578616e-11,5.73931356485e-06,1.3534272314e-10,9.9833787317e-06,4.44787373599e-10,5.1868330047e-05,1.36072868528e-08,6.83706603013e-05,1.55624988452e-08,1.73646913026e-05,1.2438461372e-09,1.84388482012e-05,2.21400497935e-09,6.26880500931e-05,4.5052679809e-08,3.3519572753e-05,9.98586990875e-09,6.54152154311e-06,2.17573362105e-10,4.82929590362e-06,9.45536496322e-11,1.13858241093e-05,7.16641634924e-10,2.00491267606e-05,3.33790906026e-09,2.23206225201e-05,2.57226062672e-09,2.95095996989e-05,4.06500832995e-09,3.26009758282e-05,5.75121950064e-09,0.000117084942758,8.22965091629e-08,8.12695070636e-05,3.84199019265e-08,0.000345137086697,6.45562636237e-07,0.000289787887596,4.64003989009e-07,0.000209180507227,2.64250672899e-07,0.000236410807702,3.19981694474e-07,0.000849729345646,4.71591329188e-06,0.00540834479034,0.000172671949258,0.0119824288413,0.000753177737352,0.00208185520023,2.41257621383e-05,1.56639168836e-06,1.22918437581e-11,0.344482421875,-239.64515686,36539.109375,-65.7717666626,542.164794922,-31.2927246094,76.557800293,-35.5107192993,79.0890197754,-35.3907852173,26.9816493988,-14.7172460556,42.6027565002,-17.1569499969,34.0906906128,-5.61944913864,31.0188426971,-5.09514951706,18.2950057983,-3.62775158882,20.9514408112,-0.603220045567,20.1646461487,-9.94167137146,11.9619541168,-7.18227815628,20.5536613464,6.6961836076e-10,9.22536087036,0.048911627382,0.389546483755,0.0783461928368,0.494983673096,0.152990981936,0.777777791023,0.0790337026119,74.4130172729,-0.0148606337607,0.387074828148,-1.43074148582e-05,0.0,-1.18178248405,-1.73274838924,1.19089305401,0.453581273556,0.0645414069295,0.363944530487,0.0511702112854,0.173831045628,0.0255150832236,0.00170987844467,0.494983762503,4.91533184052,0.123581118882,closedhh,acoustic,0.822459068421,0.0,0.647338016066,0.274014418806
